propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,labels,floor,hasLift,parkingSpace.parkingSpacePrice,newDevelopmentFinished
100757232,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/d7/43/f8/1098505073.jpg,,62,630000.0,flat,sale,185.0,True,5,3,"Valparaiso, 21",Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,es,Felipe II - Bueno Monreal,37.3689991,-5.9833396,True,https://www.idealista.com/inmueble/100757232/,2236,"Fantastic stately apartment for sale, in an area with high demand in El Porvenir. Located in a very quiet street, a few meters from the Montaigne College, María Luisa Park, Avenida de la Palmera, surrounded by restaurants (Michelin star), shops, supermarkets, bars and the church of San Carlos Borromeo. Private urbanization, with physical concierge, community gardens area with parking for bikes, children's area, in summer season 24 hour surveillance. Second floor with elevator, the house has a main door and a service door. 185m2, distributed in a spacious hall with a built-in wardrobe, access to the living-dining room area. With a front of windows, they facilitate the entry of natural light facing west to Valparaiso street, an area with little traffic guarantees tranquility from noise. From the service door, there is access to the kitchen-office, furnished and with electrical appliances, highlighting the marble countertop, outdoor laundry area and a room with spacious built-in wardrobes and a bathroom. Hall distributor, bedroom area. Bathroom. a first bedroom with a large window, a built-in wardrobe. a second bedroom, and the third to highlight the spaciousness, in addition to a built-in wardrobe, it has a cabinet along the length of the wall. window to the street The main bedroom is a suite, with an en-suite bathroom with a shower. The house has high ceilings, marble flooring, lacquered doors, fitted wardrobes, all exterior, spacious rooms. The community includes (concierge, surveillance, maintenance of gardens and common areas, water supply). We inform our clients that the sale price does not include: Real estate brokerage fees, Taxes (ITP, VAT or AJD, where applicable), other purchase and sale expenses, Notary, registry expenses, agency expenses.",False,good,False,3405.0,True,False,True,False,False,False,,,flat,,"Felipe II - Bueno Monreal, Sevilla","Flat in Valparaiso, 21",,,2,True,,
97842523,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/f2/36/992371346.jpg,1º int,32,358000.0,flat,sale,90.0,False,2,2,"Calle Miguel Cid, 76",Sevilla,Sevilla,Centro,es,San Vicente,37.3975724,-5.9983224,True,https://www.idealista.com/obra-nueva/97842523/,1545,"Live in the heart of the San Lorenzo neighborhood, one step away from everything you want to enjoy; art and tradition in the Historic Center. From €248,000 for exclusive homes in the Center of Seville. The area has all kinds of services and very good communication by public transport. Enjoy the Andalusian legacy and culture, monuments, leisure and gastronomy walking through the city center. Our new promotion of 6 premium version housin-style homes in the center of Seville, is a building with a unique personality that has penthouses and 1 and 2-bedroom apartments, modern, innovative design, and luxury qualities. Enjoy your apartment on Miguel del Cid street, one step away from Torneo street, Museo-San Vicente and Alameda de Hércules. Discover our promotion Check availability and payment method.",False,newdevelopment,True,3978.0,True,False,True,False,False,False,,,flat,,"San Vicente, Sevilla","Flat in Calle Miguel Cid, 76",,,1,True,,False
100549425,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/63/41/1098724628.jpg,3566-00678,37,215000.0,flat,sale,80.0,False,3,1,Calle Pagés del Corro,Sevilla,Sevilla,Triana,es,Calle Betis - Pagés del Corro,37.3849423,-6.006382,False,https://www.idealista.com/inmueble/100549425/,1991,"The opportunity you are looking for to live or invest in Triana! If you want to live in one of the best areas of Triana, next to San Jacinto street, 5 minutes walk from the center, this is your home. The house, very quiet and bright, has 80 meters built, is on the first floor, and currently has 3 bedrooms, an independent kitchen, a living room, a bathroom and an interior patio. Possibility of reform to your liking or needs, and if you need it we can take care of the reform project, carry it out and deliver the house to move into! We also have financial solutions if required. Location and surroundings: On Pagés del Corro street, surrounded by all kinds of services, such as small shops, restaurants, schools, institutes, supermarkets, pharmacies, parks, medical centers. With nearby bus stops and a 10-minute walk from the metro. Well connected, with exits to Huelva, Cádiz, Mérida and a few minutes from the center of Seville. DO NOT HESITATE TO CONTACT US IF YOU WANT MORE INFORMATION OR FOR US TO ORGANIZE A VISIT! We inform our buyer clients that the sale price does not include the following: Real estate agency fees, Taxes (I.T.P., I.V.TO.or A.J.D., if applicable) or other expenses of the sale (expenses of the Property Registry, Notary, Agency or possible Financing).Document D.I.TO.At the disposal of the consumer according to Decree 218/2005 Junta de Andalucía.",True,renew,False,2688.0,True,False,True,True,False,False,,,flat,,"Calle Betis - Pagés del Corro, Sevilla",Flat in Calle Pagés del Corro,,,1,False,,
100808674,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/76/25/1099588363.jpg,26006,23,460000.0,flat,sale,151.0,True,4,2,JOSE LUIS DE CASSO no number,Sevilla,Sevilla,Nervión,es,Nervión,37.3846725,-5.9694116,True,https://www.idealista.com/inmueble/100808674/,1417,"MAGNIFICENT APARTMENT OPPORTUNITY IN THE HEART OF NERVION VERY BRIGHT! If you are looking to live in Nervión and have all the comforts, we offer you this magnificent apartment on José Luis de Casso street, in front of Campo del Sevilla. With its 151 m2 of housing, in this way you will end space problems, with FOUR magnificent bedrooms, two complete bathrooms, fully furnished kitchen, all with first class qualities, terrazzo flooring throughout the house, built-in wardrobes, hot/cold splits. heat, with garage and storage room. It will be very easy to reconcile family life. In an environment that offers you all the services, several nearby schools, shopping centers such as Nervión Plaza, El Corte Ingles and the Santa Justa station, exceptional communication both by bus and metro, with the historic center and with the exit from Seville to SE-30, close to several hospitals. We offer you space, comfort, quality of life and a home to make it your home... Come on, call us and we'll go see it. You'll have your home sooner than you think! We inform our clients that the sale price does not include the following: Real estate agency fees, taxes (the Property Transfer Tax, I. V. TO. , or aJ. D. , where appropriate), other expenses of the sale (property registration, Notary, agency or possible financing expenses). Document D. I. TO. At the disposal of the consumer according to Decree 218/2005 Junta de Andalucía.",True,good,False,3046.0,True,False,True,False,False,False,True,True,flat,,"Nervión, Sevilla",Flat in Jose Luis De Casso no number,,,bj,True,,
99284470,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/d9/8a/1039210218.jpg,25947,25,135000.0,flat,sale,87.0,True,3,2,Avenida CARLOS MARX no number,Sevilla,Sevilla,Cerro Amate,es,Santa Aurelia,37.3811828,-5.9523265,True,https://www.idealista.com/inmueble/99284470/,2971,"Great apartment IN FRONT OF THE AMATE PARK, with three bedrooms and fantastic views, with an elevator, lots of light and very spacious, with the advantage of having two full bathrooms. Southeast orientation, bright and in an area with high demand. Also forget about looking for parking because the house has surface parking. Excellent to live with the family, well located, well connected and with several bus lines, also just fifty meters away is Parque Amate, with sports fields and green areas, with the next exit to SE-30. Don't miss it! Call us! THIS IS YOUR OPPORTUNITY! . We inform our clients that the sale price does not include the following: Real estate agency fees, taxes (the Property Transfer Tax, I. V. TO. , or aJ. D. , where appropriate), other expenses of the sale (property registration, Notary, agency or possible financing expenses). Document D. I. TO. At the disposal of the consumer according to Decree 218/2005 Junta de Andalucía.",True,good,False,1552.0,True,False,True,False,False,False,True,True,flat,,"Santa Aurelia, Sevilla",Flat in Avenida Carlos Marx no number,,,7,True,,
101034293,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/b4/79/1107736265.jpg,CV0747,30,238000.0,chalet,sale,152.0,False,4,4,"Calle PABLO NERUDA, 27",Sevilla,Dos Hermanas,Vista Azul - Consolación,es,,37.286189,-5.9074753,True,https://www.idealista.com/inmueble/101034293/,13312,"WE DO NOT CHARGE THE BUYER ANYTHING! Magnificent 152m corner house, ready to move into, in one of the most demanded areas of Dos Hermanas such as Vistazul, near the center and close to all kinds of services: shops, schools, leisure.. . On the ground floor we find a large front porch (with a space for a vehicle), upon entering the house we access a spacious and bright living-dining room, a large fully furnished kitchen, a toilet and under the stairs there is a pantry, the upper floor has three spacious rooms (one of them is currently a dressing room and main room with terrace), two full bathrooms, one with a shower and the other with a bathtub. Independent of the house, there is an apartment ready to move into, with a fully furnished kitchen, living-dining room, toilet and a bedroom. NOTE: The part that is described as an apartment does not appear in the virtual toor, it can be seen in the photographs and on the plan. Real estate fees included in the price. Tax, Notary and Registry expenses not included. We finance your Mortgage up to 100% (FREE STUDY).",True,good,False,1566.0,True,False,True,False,False,False,True,True,chalet,terracedHouse,"Vista Azul - Consolación, Dos Hermanas","Terraced house in Calle Pablo Neruda, 27",Featured,"[{'name': 'reformed', 'text': 'Renovated'}]",,,,
101096706,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/72/5a/1062450309.jpg,1- 5ºD,9,228000.0,flat,sale,94.0,True,2,2,Avenida de Manuel Clavero Arévalo esquina con la calle Ajenjo no number,Sevilla,Dos Hermanas,Entrenúcleos,es,,37.3201266,-5.9370719,True,https://www.idealista.com/obra-nueva/101096706/,8737,"169 HOMES WITH 2, 3 AND 4 BEDROOMS, ALL WITH TERRACES, GROUND FLOORS WITH GARDEN AND PENTHOUSES TO MAKE YOUR IMAGINATION FLY. All the homes have large terraces, so you can enjoy the fresh air and the magnificent views of the exclusive residential area of Montequinto, and with double orientation, which will guarantee the renewal of the air, achieving energy savings and improving your quality of life. Likewise, the qualities are of high value, such as lacquered aluminum carpentry, double laminated plasterboard partitions, textile wood in the cabinets, complete tiling in bathrooms and fully equipped kitchens, in a space designed to make the most of every meter, to each ray of light, to each watt of energy. In addition, each of them has a garage space, with pre-installation for electric car charging, and a storage room. The Entrenúcleos Terraces have a high energy rating, so that you not only contribute to caring for the environment, but also benefit from the advantages of doing so, thanks to the use of quality construction materials and thermal comfort systems, such as the aerothermal, that contribute to energy savings. Enjoy the tranquility of living in a private urbanization, with the best common areas, so that you have everything you need without leaving home, beautiful outdoor spaces with gardens, two incredible swimming pools, one for adults and one for children, paddle tennis court, gym to be always in shape, gastrotheque and children's area for the little ones. An urbanization where you can enjoy family and friends and practice all kinds of outdoor activities. QUALITY OF LIFE IN ONE OF THE AREAS WITH THE GREATEST PROJECTION OF SEVILLE. On Manuel Clavero Arévalo Avenue, on the corner of Ajenjo Street, in Entrenúcleos.Located between the city of Seville and the center of Dos Hermanas, in one of the most promising areas of Seville, next to Loyola University, the Sevilla FC Sports City, the new Real Betis Sports City or the future Palacio de Congresos and Exhibitions, and the best connections with the metropolitan area of the city thanks to the SE-30, SE-40, A-4 motorway and tram line 6, which connects with line 1 of the Olivar de Quintos Metro. Its fantastic location, just 9 km from the center of Seville and 4 km from Dos Hermanas, will allow you to enjoy all the services and a great quality of life. A new development, next to the exclusive residential area of Montequinto, surrounded by parks, sports clubs, shopping areas, supermarkets, a wide variety of gastronomic and cultural spaces, close to a wide range of schools and universities, and cutting-edge places where enjoy leisure time.",True,newdevelopment,True,2426.0,True,False,False,False,False,False,True,True,flat,,"Entrenúcleos, Dos Hermanas",Flat in Avenida de Manuel Clavero Arévalo esquina con la calle Ajenjo no number,Featured,,5,True,,False
101068006,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/72/5a/1062450309.jpg,3-1-A,9,177000.0,flat,sale,96.0,True,2,2,Avenida de Manuel Clavero Arévalo esquina con la calle Ajenjo no number,Sevilla,Dos Hermanas,Entrenúcleos,es,,37.3201266,-5.9370719,True,https://www.idealista.com/obra-nueva/101068006/,8737,"169 HOMES WITH 2, 3 AND 4 BEDROOMS, ALL WITH TERRACES, GROUND FLOORS WITH GARDEN AND PENTHOUSES TO MAKE YOUR IMAGINATION FLY. All the homes have large terraces, so you can enjoy the fresh air and the magnificent views of the exclusive residential area of Montequinto, and with double orientation, which will guarantee the renewal of the air, achieving energy savings and improving your quality of life. Likewise, the qualities are of high value, such as lacquered aluminum carpentry, double laminated plasterboard partitions, textile wood in the cabinets, complete tiling in bathrooms and fully equipped kitchens, in a space designed to make the most of every meter, to each ray of light, to each watt of energy. In addition, each of them has a garage space, with pre-installation for electric car charging, and a storage room. The Entrenúcleos Terraces have a high energy rating, so that you not only contribute to caring for the environment, but also benefit from the advantages of doing so, thanks to the use of quality construction materials and thermal comfort systems, such as the aerothermal, that contribute to energy savings. Enjoy the tranquility of living in a private urbanization, with the best common areas, so that you have everything you need without leaving home, beautiful outdoor spaces with gardens, two incredible swimming pools, one for adults and one for children, paddle tennis court, gym to be always in shape, gastrotheque and children's area for the little ones. An urbanization where you can enjoy family and friends and practice all kinds of outdoor activities. QUALITY OF LIFE IN ONE OF THE AREAS WITH THE GREATEST PROJECTION OF SEVILLE. On Manuel Clavero Arévalo Avenue, on the corner of Ajenjo Street, in Entrenúcleos.Located between the city of Seville and the center of Dos Hermanas, in one of the most promising areas of Seville, next to Loyola University, the Sevilla FC Sports City, the new Real Betis Sports City or the future Palacio de Congresos and Exhibitions, and the best connections with the metropolitan area of the city thanks to the SE-30, SE-40, A-4 motorway and tram line 6, which connects with line 1 of the Olivar de Quintos Metro. Its fantastic location, just 9 km from the center of Seville and 4 km from Dos Hermanas, will allow you to enjoy all the services and a great quality of life. A new development, next to the exclusive residential area of Montequinto, surrounded by parks, sports clubs, shopping areas, supermarkets, a wide variety of gastronomic and cultural spaces, close to a wide range of schools and universities, and cutting-edge places where enjoy leisure time.",True,newdevelopment,True,1844.0,True,False,False,False,False,False,True,True,flat,,"Entrenúcleos, Dos Hermanas",Flat in Avenida de Manuel Clavero Arévalo esquina con la calle Ajenjo no number,Featured,,1,True,,False
101096015,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/9e/b5/1062450311.jpg,1- 5ºA,9,199000.0,flat,sale,91.0,True,2,2,Avenida de Manuel Clavero Arévalo esquina con la calle Ajenjo no number,Sevilla,Dos Hermanas,Entrenúcleos,es,,37.3201266,-5.9370719,True,https://www.idealista.com/obra-nueva/101096015/,8737,"169 HOMES WITH 2, 3 AND 4 BEDROOMS, ALL WITH TERRACES, GROUND FLOORS WITH GARDEN AND PENTHOUSES TO MAKE YOUR IMAGINATION FLY. All the homes have large terraces, so you can enjoy the fresh air and the magnificent views of the exclusive residential area of Montequinto, and with double orientation, which will guarantee the renewal of the air, achieving energy savings and improving your quality of life. Likewise, the qualities are of high value, such as lacquered aluminum carpentry, double laminated plasterboard partitions, textile wood in the cabinets, complete tiling in bathrooms and fully equipped kitchens, in a space designed to make the most of every meter, to each ray of light, to each watt of energy. In addition, each of them has a garage space, with pre-installation for electric car charging, and a storage room. The Entrenúcleos Terraces have a high energy rating, so that you not only contribute to caring for the environment, but also benefit from the advantages of doing so, thanks to the use of quality construction materials and thermal comfort systems, such as the aerothermal, that contribute to energy savings. Enjoy the tranquility of living in a private urbanization, with the best common areas, so that you have everything you need without leaving home, beautiful outdoor spaces with gardens, two incredible swimming pools, one for adults and one for children, paddle tennis court, gym to be always in shape, gastrotheque and children's area for the little ones. An urbanization where you can enjoy family and friends and practice all kinds of outdoor activities. QUALITY OF LIFE IN ONE OF THE AREAS WITH THE GREATEST PROJECTION OF SEVILLE. On Manuel Clavero Arévalo Avenue, on the corner of Ajenjo Street, in Entrenúcleos.Located between the city of Seville and the center of Dos Hermanas, in one of the most promising areas of Seville, next to Loyola University, the Sevilla FC Sports City, the new Real Betis Sports City or the future Palacio de Congresos and Exhibitions, and the best connections with the metropolitan area of the city thanks to the SE-30, SE-40, A-4 motorway and tram line 6, which connects with line 1 of the Olivar de Quintos Metro. Its fantastic location, just 9 km from the center of Seville and 4 km from Dos Hermanas, will allow you to enjoy all the services and a great quality of life. A new development, next to the exclusive residential area of Montequinto, surrounded by parks, sports clubs, shopping areas, supermarkets, a wide variety of gastronomic and cultural spaces, close to a wide range of schools and universities, and cutting-edge places where enjoy leisure time.",True,newdevelopment,True,2187.0,True,False,False,False,False,False,True,True,flat,,"Entrenúcleos, Dos Hermanas",Flat in Avenida de Manuel Clavero Arévalo esquina con la calle Ajenjo no number,,,5,True,,False
101096705,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/31/3d/1062450290.jpg,2- 1ºD,9,205000.0,flat,sale,114.0,True,3,2,Avenida de Manuel Clavero Arévalo esquina con la calle Ajenjo no number,Sevilla,Dos Hermanas,Entrenúcleos,es,,37.3201266,-5.9370719,True,https://www.idealista.com/obra-nueva/101096705/,8737,"169 HOMES WITH 2, 3 AND 4 BEDROOMS, ALL WITH TERRACES, GROUND FLOORS WITH GARDEN AND PENTHOUSES TO MAKE YOUR IMAGINATION FLY. All the homes have large terraces, so you can enjoy the fresh air and the magnificent views of the exclusive residential area of Montequinto, and with double orientation, which will guarantee the renewal of the air, achieving energy savings and improving your quality of life. Likewise, the qualities are of high value, such as lacquered aluminum carpentry, double laminated plasterboard partitions, textile wood in the cabinets, complete tiling in bathrooms and fully equipped kitchens, in a space designed to make the most of every meter, to each ray of light, to each watt of energy. In addition, each of them has a garage space, with pre-installation for electric car charging, and a storage room. The Entrenúcleos Terraces have a high energy rating, so that you not only contribute to caring for the environment, but also benefit from the advantages of doing so, thanks to the use of quality construction materials and thermal comfort systems, such as the aerothermal, that contribute to energy savings. Enjoy the tranquility of living in a private urbanization, with the best common areas, so that you have everything you need without leaving home, beautiful outdoor spaces with gardens, two incredible swimming pools, one for adults and one for children, paddle tennis court, gym to be always in shape, gastrotheque and children's area for the little ones. An urbanization where you can enjoy family and friends and practice all kinds of outdoor activities. QUALITY OF LIFE IN ONE OF THE AREAS WITH THE GREATEST PROJECTION OF SEVILLE. On Manuel Clavero Arévalo Avenue, on the corner of Ajenjo Street, in Entrenúcleos.Located between the city of Seville and the center of Dos Hermanas, in one of the most promising areas of Seville, next to Loyola University, the Sevilla FC Sports City, the new Real Betis Sports City or the future Palacio de Congresos and Exhibitions, and the best connections with the metropolitan area of the city thanks to the SE-30, SE-40, A-4 motorway and tram line 6, which connects with line 1 of the Olivar de Quintos Metro. Its fantastic location, just 9 km from the center of Seville and 4 km from Dos Hermanas, will allow you to enjoy all the services and a great quality of life. A new development, next to the exclusive residential area of Montequinto, surrounded by parks, sports clubs, shopping areas, supermarkets, a wide variety of gastronomic and cultural spaces, close to a wide range of schools and universities, and cutting-edge places where enjoy leisure time.",True,newdevelopment,True,1798.0,True,False,False,False,False,False,True,True,flat,,"Entrenúcleos, Dos Hermanas",Flat in Avenida de Manuel Clavero Arévalo esquina con la calle Ajenjo no number,,,1,True,,False
31015582,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/5f/b8/1047193673.jpg,Sevilla-PPrincipe_P3-E1-2B,26,548000.0,flat,sale,136.0,True,3,2,"Glorieta doña maría de las mercedes de borbón y orleans, 1",Sevilla,Sevilla,Nervión,es,San Bernardo - Avenida de Cádiz,37.3802893,-5.9828913,True,https://www.idealista.com/inmueble/31015582/,988,"Large new construction home with 136 m2 built in the Residential San Berncardo Nuevo, with 3 bedrooms, fitted wardrobes, large living room of 30 m2, large kitchen with terrace-laundry room and 2 bathrooms. High quality finishes Puerta del Príncipe Building, is the third building of the Residencial Nuevo San Bernardo, located in the area of Buhaira, with all the flavor of one of the most emblematic neighborhoods of Seville and with the best communications in the city, counts 2 houses and 3 bedrooms. Puerta del Principe building, by location, by environment, by quality of life, is the safest way to fill with wellbeing every moment. If from Residencial Nuevo San Bernardo we can highlight the quality of life as one of its fundamental values, it is due in the first place to its location: María Luisa Park, Plaza de España, El Prado de San Sebastián. , are places full of charm that surround the Residential. With a location where the most interesting urban projects of recent years have been developed, in Residencial Nuevo San Bernardo you will enjoy a great variety of specialized services: supermarkets, schools, banks... , as well as the privileged connections offered by the Metro. Offers subject to availability. VAT not included. Photographs of interiors corresponding to pilot housing of the promotion.",True,good,False,4029.0,True,False,True,False,False,False,,,flat,,"San Bernardo - Avenida de Cádiz, Sevilla","Flat in Glorieta doña maría de las mercedes de borbón y orleans, 1",,,2,True,,
100232098,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/24/63/1062450334.jpg,2-2ºF,11,293000.0,duplex,sale,186.0,True,3,2,Avenida de Manuel Clavero Arévalo esquina con la calle Ajenjo no number,Sevilla,Dos Hermanas,Entrenúcleos,es,,37.3201266,-5.9370719,True,https://www.idealista.com/obra-nueva/100232098/,8737,"169 HOMES WITH 2, 3 AND 4 BEDROOMS, ALL WITH TERRACES, GROUND FLOORS WITH GARDEN AND PENTHOUSES TO MAKE YOUR IMAGINATION FLY. All the homes have large terraces, so you can enjoy the fresh air and the magnificent views of the exclusive residential area of Montequinto, and with double orientation, which will guarantee the renewal of the air, achieving energy savings and improving your quality of life. Likewise, the qualities are of high value, such as lacquered aluminum carpentry, double laminated plasterboard partitions, textile wood in the cabinets, complete tiling in bathrooms and fully equipped kitchens, in a space designed to make the most of every meter, to each ray of light, to each watt of energy. In addition, each of them has a garage space, with pre-installation for electric car charging, and a storage room. The Entrenúcleos Terraces have a high energy rating, so that you not only contribute to caring for the environment, but also benefit from the advantages of doing so, thanks to the use of quality construction materials and thermal comfort systems, such as the aerothermal, that contribute to energy savings. Enjoy the tranquility of living in a private urbanization, with the best common areas, so that you have everything you need without leaving home, beautiful outdoor spaces with gardens, two incredible swimming pools, one for adults and one for children, paddle tennis court, gym to be always in shape, gastrotheque and children's area for the little ones. An urbanization where you can enjoy family and friends and practice all kinds of outdoor activities. QUALITY OF LIFE IN ONE OF THE AREAS WITH THE GREATEST PROJECTION OF SEVILLE. On Manuel Clavero Arévalo Avenue, on the corner of Ajenjo Street, in Entrenúcleos.Located between the city of Seville and the center of Dos Hermanas, in one of the most promising areas of Seville, next to Loyola University, the Sevilla FC Sports City, the new Real Betis Sports City or the future Palacio de Congresos and Exhibitions, and the best connections with the metropolitan area of the city thanks to the SE-30, SE-40, A-4 motorway and tram line 6, which connects with line 1 of the Olivar de Quintos Metro. Its fantastic location, just 9 km from the center of Seville and 4 km from Dos Hermanas, will allow you to enjoy all the services and a great quality of life. A new development, next to the exclusive residential area of Montequinto, surrounded by parks, sports clubs, shopping areas, supermarkets, a wide variety of gastronomic and cultural spaces, close to a wide range of schools and universities, and cutting-edge places where enjoy leisure time.",True,newdevelopment,True,1575.0,True,False,False,False,False,False,True,True,flat,duplex,"Entrenúcleos, Dos Hermanas",Duplex in Avenida de Manuel Clavero Arévalo esquina con la calle Ajenjo no number,,,2,True,,False
95291570,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/c4/6a/914471515.jpg,,42,119000.0,flat,sale,91.0,True,2,1,"Calle orellana, 9",Sevilla,Alcalá de Guadaira,Centro,es,,37.3356006,-5.8514135,True,https://www.idealista.com/inmueble/95291570/,13176,"Puente del Dragon-Center area. It is rented as a habitual residence and is also sold, an attic located in the new expansion of Calle Orellana, a few meters from the dragon bridge and the future metro stop. Very quiet area. Located on the second and last floor of a newly built building (2006) that consists of a living-dining room furnished with a TV, curtains and access to a 40m2 private terrace. It has 2 furnished bedrooms, 1 full bathroom with shower and glass screen, and a kitchen with dishwasher, washing machine, refrigerator, oven, hob and extractor hood. Marble floors, white lacquered wood interior carpentry, chrome fittings and elegant interior balconies, double glazed windows. All rooms have hot / cold air conditioning that is centralized. Security door. TV and Radio socket in living room and bedroom. Intercom, Pre-installation of Musical Thread. Its location will allow you to avoid traffic jams to access the exits towards Seville. Do not hesitate to visit it, it is a magnificent opportunity to rent, very quiet, a few minutes walk from the Pinares de Oromana Park and the vicinity of the Dragon Bridge. Building with elevator. It has a garage and storage room included in the price. Common areas and passable roof for laying. Abbreviated Information Document available to the consumer. Deposit: 1 month (without VAT) Real Estate Agency Fees: 1 monthly payment + VAT each part. Community expenses included in the rental income. Supply costs (electricity, water, butane, wifi, etc. ) on behalf of the tenant. Purchase and sale expenses: Notary Public, Property Registry and Transmission Tax (7%) not included in the price. Fees in case of sale: 1% + VAT by the buyer.",False,good,False,1308.0,True,False,True,False,False,False,True,False,flat,,"Centro, Alcalá de Guadaira","Flat in Calle orellana, 9",,,1,True,11000.0,
100141226,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/26/86/1070612414.jpg,,56,850000.0,chalet,sale,845.0,False,6,5,subdistrict Feria,Sevilla,Sevilla,Centro,es,Feria,37.4020504,-5.9915487,False,https://www.idealista.com/inmueble/100141226/,1571,"MAGNIFICENT HOUSE / BUILDING IN THE FAIR NEIGHBORHOOD Property of 845 meters built and 438 meters of plot. Divided into ground floor, first floor and roof terrace. The property is cataloged as BIC, that is, it can only be used: DOTATIONAL-EDUCATIONAL. As for example student residence / Education centers / Sports use or residence for the elderly among other more uses that can be given to the building. Protection level ""D"" Currently the building is divided into a ground floor with a central patio, on the façade is the access entrance and a garage door. On the first floor are the rooms with balconies facing the street. At the end is the roof that is practically the entire surface of the property. The property is in a very good condition and maintenance. It has a large façade. Fees not included in the P. V. P. Notary fees, Registration and Taxes not included. D. I. A (Abbreviated information document) available to the consumer RD 258/05 Junta de Andalucía.",True,good,False,1006.0,True,False,True,False,False,False,True,True,chalet,terracedHouse,"Feria, Sevilla",Terraced house,,,,,,
101165597,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/bf/6d/1112934226.jpg,136869,36,169995.0,flat,sale,88.0,True,3,1,Calle Santa María del Reposo,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,es,Ctra. de Carmona-Miraflores,37.4033982,-5.9748974,False,https://www.idealista.com/inmueble/101165597/,1801,"Exclusive sale with Housell, from individual to individual, without commission for the buyer 88 m² apartment in Santa María del Repose facing Santa María de Ordás in the Llanes neighborhood The house has the community completely renovated with an access ramp for the disabled and people with reduced mobility with a seat to climb that first access of stairs apart from the elevator ramp made to common ones all totally new security door with 3-point anchorage, floors in parquet, aluminum and wood windows, split-type air conditioning in the living room and in the master bedroom, the kitchen is fully furnished and equipped, a spacious living room and three spectacular bedrooms, two of them with built-in wardrobes, the bathroom has a shower, it is ideal For families with children and older people. The house is sold unfurnished, the furniture is to be negotiated. Just 10 minutes walk from the center of Seville very close to the Colegio metro and bus stop, close to hospitals, green areas, ambulatory, police, very well connected with the Carmona portfolio and that 30 exit to the Madrid highway, just 45 minutes from Playa de Huelva, the Doñana National Park, Sierra Aracena, Pico a Darocho and Sierra Norte de Sevilla, 40 minutes from the beaches of Cádiz and Málaga. h1o3u6s8e6l9l.",False,good,False,1932.0,True,False,False,False,False,False,,,flat,,"Ctra. de Carmona-Miraflores, Sevilla",Flat in Calle Santa María del Reposo,,,4,True,,
100790413,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/79/27/1098954717.jpg,CV0731,33,120000.0,flat,sale,85.0,True,3,2,"Calle Pino, 7",Sevilla,Dos Hermanas,Centro - Doña Mercedes,es,,37.276696,-5.9104,True,https://www.idealista.com/inmueble/100790413/,14108,"! WE DO NOT CHARGE THE BUYER ANYTHING! Fantastic 85m VPO house for sale, fully ready to move into, directly located next to the Renfe stop, a beautiful park and next to all kinds of shops at hand, the house is on the third and last floor with an elevator and is completely renovated, to the Entering we find an entrance hall, a beautiful, spacious and bright kitchen completely renovated, furnished and equipped with some electrical appliances, a large, very spacious and bright living-dining room with a floor-to-ceiling window and a/c, a hallway that leads us to a fully renovated bathroom with shower plate and 3 magnificent very spacious and bright rooms, the main room has a fully renovated bathroom with a bathtub, the price includes its garage space and its storage room in the basement of the building, the entire house has climalit glass and mosquito nets in kitchen and living room, Real estate fees included in the price. Tax, Notary and Registry expenses not included. We finance your Mortgage up to 100% (FREE STUDY).",True,good,False,1412.0,True,False,True,False,False,False,True,True,flat,,"Centro - Doña Mercedes, Dos Hermanas","Flat in Calle Pino, 7",Featured,"[{'name': 'fullFinancing', 'text': '100% Financing'}]",3,True,,
