propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,labels,superTopHighlight,topNewDevelopment,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,neighborhood,hasLift,parkingSpace.parkingSpacePrice,newDevelopmentFinished
99315842,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/10/69/1063127916.jpg,13997,47,1200000.0,penthouse,sale,225.0,True,3,3,Carretera del Mediodía,Madrid,La Moraleja,Encinar de los Reyes,es,40.5092692,-3.6552643,False,https://www.idealista.com/inmueble/99315842/,11073,"Suma Moraleja ofrece este ático Dúplex de 175m + 50 de terrazas en una de las mejores urbanizaciones del Encinar de Los Reyes. La vivienda se distribuye de la siguiente manera. Planta principal: Originalmente tenía tres dormitorios y han incorporado uno al dormitorio principal y otro al salón quedando ambos muy amplios, la cocina con tendedero, una terraza y un baño adicional al de la suite principal. En la planta superior dispone de dos dormitorios, un cuarto de estar con chimenea, zona de jacuzzi y terraza. La vivienda dispone de dos amplias plazas de garaje juntas y un trastero. Urbanización con seguridad 24hrs, pádel, tenis, piscina y zona infantil.",True,good,False,5333.0,True,True,False,True,,False,False,True,True,flat,penthouse,"Encinar de los Reyes, La Moraleja",Ático en Carretera del Mediodía,2,,True,,
94481996,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/d2/b7/890714031.jpg,AX162053,43,2395000.0,chalet,sale,700.0,False,4,4,Calle Valle de Laciana,Madrid,Madrid,Fuencarral,es,40.4872292,-3.7057932,False,https://www.idealista.com/inmueble/94481996/,7835,"Gilmar Mirasierra & Puerta de Hierro, les ofrece magnífico Chalet Independiente en Mirasierra de 700 m2 construidos sobre parcela de 726 m2 con jardín de 500 m2 y piscina. La vivienda esta repartida en 3 alturas. Cuenta con 5 dormitorios, 4 baños, gran salón-comedor, extraordinarias vistas. DISTRIBUCIÓN: PLANTA PRINCIPAL: Salón, comedor, despacho, cocina y aseo de cortesía PRIMERA PLANTA: Tres dormitorios en suite y despacho SEMI–SOTANO: Apartamento con acceso independiente. Gimnasio. Dos dormitorios y dos baños. Garaje para tres coches en interior y tres en exterior.  * Calefacción mediante gas natural * Suelos de parquet.  CARACTERÍSTICAS: Carpintería interior: madera lacada Carpintería exterior: climalit Calefacción: individual gas natural Aire acondicionado Alarma Piscina.",True,good,False,3421.0,True,True,False,True,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Lujo'}]",False,False,True,True,chalet,independantHouse,"Mirasierra, Madrid",Casa independiente en Calle Valle de Laciana,,Mirasierra,,,
97115913,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/a7/b3/966788285.jpg,13860,53,3750000.0,chalet,sale,643.0,False,5,5,Paseo conde de los gaitanes,Madrid,La Moraleja,La Moraleja urbanización,es,40.523641,-3.6176609,False,https://www.idealista.com/inmueble/97115913/,13937,"Suma inmobiliaria ofrece este magnífico chalet independiente de 643 metros cuadrados, orientado al sur, situado sobre una preciosa parcela llana de 2.705 metros cuadrados, con arbolado consolidado, en una de las calles más emblemáticas de La Moraleja. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB ""SUMAINMOBILIARIA. ES"" PARA VER MÁS VIVIENDAS EXCLUSIVAS. Esta propiedad se distribuye en tres cómodas plantas y destaca por su luminosidad y el cuidado de todos sus detalles. La planta baja alberga un amplio hall de entrada que nos recibe y nos dirige al espacioso y luminoso salón con chimenea que tiene acceso al porche y al jardín, un comedor independiente para doce comensales, una espaciosa y acogedora cocina con chimenea que ha sido totalmente reformada hace dos años, y que tiene acceso directo al jardín y por otro lado a una amplia terraza. La cocina cuenta zona de office y comedor de diario y dispone de montaplatos que da servicio a las tres plantas; junto a la cocina se encuentra la zona de servicio dotada con un dormitorio y un cuarto de baño. En esta misma planta encontramos los cuatro dormitorios familiares, dos de ellos en suite; la suite principal que cuenta con un moderno cuarto de baño de diseño, totalmente reformado, y un vestidor, y los otros dos dormitorios que comparten cuarto de baño en semi suite. Todos ellos tienen vistas al jardín. La planta superior acoge un gran despacho/biblioteca y un salón multifuncional con salida a una gran terraza con vistas. En un nivel inferior se sitúa un amplísimo y acogedor salón con varios ambientes, que cuenta con una gran chimenea central y que tiene salida directa al jardín, un cuarto de baño completo con peluquería, zona de gimnasio, zona de lavandería, una gran bodega y varios espacios para almacenaje. los cerramientos en toda la vivienda son cristales"" Guardian Sun"" Esta magnífica propiedad se completa con una gran piscina exterior de agua salina, dotada con iluminación de colores, garaje cerrado para tres coches, dos plazas más bajo techado y pozo propio.",True,good,False,5832.0,True,True,False,True,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Lujo'}]",False,False,True,True,chalet,independantHouse,"La Moraleja urbanización, La Moraleja",Casa independiente en Paseo conde de los gaitanes,,,,,
100481708,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/94/b4/1088952165.jpg,V6684I,75,2000000.0,chalet,sale,441.0,False,5,5,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,40.5086309,-3.6457631,False,https://www.idealista.com/inmueble/100481708/,11331,"Venta. Chalet pareado de esquina. El Encinar. Promora vende espléndido chalet pareado de esquina ubicado en El Encinar de los Reyes, dentro de urbanización privada que cuenta con seguridad 24horas, dos piscinas, pista de pádel y parque infantil. La urbanización está ubicada muy cerca del centro comercial “ El Encinar”, transporte público y colegios de la zona. 5 dormitorios. La vivienda cuenta con la siguiente distribución: hall de entrada, aseo de visitas, dos grandes salones exteriores con cristaleras que tienen acceso directo al al maravilloso porche; diferenciados en tres ambientes en 3 ambientes.  El jardín cuenta con barbacoa y un comedor independiente. La cocina tiene acceso a uno de los salones al igual que la zona de lavadero / tendedero. En la primera planta albergan 3 dormitorios muy amplios y luminosos en suite, dos de ellos con baño compartido y con salida a varias terrazas. Inicialmente 4 dormitorios, uno de ellos se covirtió en vestidor.  En la buhardilla se encuentra una zona de despacho que cuenta con tres ventanas velux.  En el Sotano encontramos dos dormitorios con su baño en suite, siendo uno de ellos el dormitorio de servicio. Esta misma planta tiene acceso directo al garaje comunitario donde se ubica una amplia plaza.  Excelentes materiales.  Aire acondicionado y calefacción de gas natural.  Numerosos armarios empotrados.  Completa urbanización con seguridad 24horas, zonas deportivas y parque infantil.  Fantástica ubicación.  El Encinar es una lujosa urbanización a 11.8 kilómetros de Madrid. Limita al norte con La Moraleja y tiene su origen en la base aérea de Torrejón de Ardoz, aquí fue donde los militares norteamericanos y sus familias vivieron durante 34 años en un contexto netamente americano. Sin embargo, en 1992 pasó a manos españolas y es entonces cuando se empieza a concebir tal como la conocemos hoy.  En El Encinar encontramos viviendas de varias tipologías diferentes: pisos, áticos, pisos bajos con jardín, pareados, adosados y casas individuales, en su mayoría dentro de recintos cerrados, vigilados y con agradables zonas comunes que incluyen jardines, piscinas y dotaciones deportivas. El concepto resulta muy similar al Soto, aunque sus construcciones son mucho más recientes.  Como dato demográfico, decir que está habitado mayoritariamente por familias jóvenes con hijos y como apunte administrativo, señalar que una parte de El Encinar pertenece al término municipal de Alcobendas (código postal 28109) y otra al término municipal de Hortaleza (código postal 28055). En Idealista sólo podrá ver algunos de nuestros inmuebles, entre en nuestra web y conozca toda nuestra oferta.",True,good,False,4535.0,True,True,False,False,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Lujo'}]",False,False,True,True,chalet,independantHouse,"Encinar de los Reyes, La Moraleja",Casa independiente,,,,,
100397881,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/c8/69/1098408227.jpg,ip182598,31,430000.0,flat,sale,118.0,True,4,2,barrio Adelfas,Madrid,Madrid,Retiro,es,40.406909,-3.6681006,False,https://www.idealista.com/inmueble/100397881/,3214,"Piso en Adelfas de 118 m2 a reformar. Cuenta con 4 dormitorios, 2 baños, cocina, salón independiente y terraza de 6,00 metros. Exterior, muy luminoso, orientación norte  Dispone de calefacción central y aire acondicionado Finca con ascensor y portero físico. Excelente ubicación con todos los comercios y servicios próximos. Bien comunicado por transporte público con el metro (línea 6), varias líneas de autobuses y fácil acceso a la M-30 y A3. Disponemos de más de 30 oficinas en Madrid, Marbella, Estepona, Puerto Banús, Sevilla, Cádiz, Jerez e islas Canarias. Nuestra sede central está ubicada en la calle Goya, 47.  Gilmar cuenta con más de 4.000 viviendas en venta, pisos de segunda mano, pisos nuevos, chalets, villas, primera línea de playa, fincas rústicas… Visita nuestra web y encuentra la mejor inversión inmobiliaria de la mano de los mejores profesionales del sector inmobiliario. Llámanos y te ayudaremos a encontrar la casa de tus sueños. Las mejores opciones de inversión para rentabilizar tu dinero.",True,renew,False,3644.0,True,True,False,True,,False,False,,,flat,,"Adelfas, Madrid",Piso,3,Adelfas,True,,
99771289,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/2f/5d/1102211746.jpg,PV8386I,35,1150000.0,flat,sale,193.0,True,4,3,barrio Valdemarín,Madrid,Madrid,Moncloa,es,40.4707676,-3.789752,False,https://www.idealista.com/inmueble/99771289/,9431,"Excepcional piso bajo con jardín completamente reformado en una de las zonas más tranquilas y mejor comunicadas de Valdemarín, cerca del Palacio de la Zarzuela junto al monte del Pardo. En urbanización cerrada con amplias zonas comunes incluyendo pista de pádel y piscina.  193 m² construidos + 160 m² de jardín de uso privativo. Distribución: -Hall de entrada que da paso a un amplio salón con salida a un agradable y privado jardín de 160 m². El jardín cuenta con iluminación, una gran pérgola, toldos motorizados y ducha. -Cocina completamente equipada con dos neveras, horno, microondas, vitrocerámica de inducción, lavadora, secadora y amplia zona de almacenaje, también con salida directa al porche y jardín, que cuenta con salida directa a la zona común. -Cuatro dormitorios y tres baños: Dormitorio principal con vestidor y cuarto de baño en-suite, el segundo y tercer dormitorio comparten baño con bañera. Además cuenta con dormitorio de servicio con su propio cuarto de baño con ducha, separado del resto de la casa. -Numerosos armarios empotrados con gran capacidad situados en la entrada del piso, pasillos y en todos los dormitorios. -Toda la vivienda es exterior con orientación sur con lo que disfruta de muchas horas de sol durante todo el año. -Todas las ventanas son de PVC con triple acristalamiento con aislamiento térmico y acústico. -Dos grandes plazas de garaje aptas para todoterrenos más cuarto trastero. CONTACTANOS PARA CONOCER CASAS QUE NO TENEMOS PUBLICADAS En los últimos años se ha transformado en una de las zonas residenciales más solicitadas de Madrid. Sus 4.000 habitantes la han escogido por su cercanía a la capital, por sus maravillosos chalets independientes y sus urbanizaciones familiares con grandes zonas comunes, y por su un entorno único junto al Monte del Pardo y el hipódromo. Perfectamente comunicado, y con el pueblo de Aravaca a 10 minutos a pie, tiene acceso inmediato a la M-40, a la A-6 y a la carretera de Castilla. Sin dejar de nombrar sus centros comerciales de lujo, colegios de gran prestigio y clubes deportivos. Es aquí, en Valdemarín (C/Blanca de Castilla nº 11), donde Promora atiende a los clientes interesados en la zona noroeste de Madrid.",True,good,False,5959.0,True,True,False,False,,False,False,True,True,flat,,"Valdemarín, Madrid",Piso,bj,Valdemarín,True,,
99618472,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/77/bc/1102402926.jpg,PV8381I,52,1275000.0,flat,sale,195.0,True,4,3,barrio Valdemarín,Madrid,Madrid,Moncloa,es,40.4659882,-3.7918474,False,https://www.idealista.com/inmueble/99618472/,9245,"Luminoso piso de 195 m² con un fantástico jardín de 220 m² cerca de la zona comercial de Valdemarín. Distribución: - Amplio hall de entrada con armarios. - Salón comedor con salida al porche y jardín con orientación suroeste. - Cocina con office con salida directa a un estupendo porche y jardín con sol de mañana.  - Dormitorio de servicio y tendedero.  - Baño completo. - Dos grandes dormitorios que comparten un baño. - Amplio dormitorio principal con baño en suite con ducha y bañera y vestidor. Dos plazas de garaje y trastero. Gas natural. Aire acondicionado. CONTACTANOS PARA CONOCER CASAS QUE NO TENEMOS PUBLICADAS En los últimos años se ha transformado en una de las zonas residenciales más solicitadas de Madrid. Sus 4.000 habitantes la han escogido por su cercanía a la capital, por sus maravillosos chalets independientes y sus urbanizaciones familiares con grandes zonas comunes, y por su un entorno único junto al Monte del Pardo y el hipódromo. Perfectamente comunicado, y con el pueblo de Aravaca a 10 minutos a pie, tiene acceso inmediato a la M-40, a la A-6 y a la carretera de Castilla. Sin dejar de nombrar sus centros comerciales de lujo, colegios de gran prestigio y clubes deportivos. Es aquí, en Valdemarín (C/Blanca de Castilla nº 11), donde Promora atiende a los clientes interesados en la zona noroeste de Madrid.",True,good,False,6538.0,True,True,False,False,,False,False,True,True,flat,,"Valdemarín, Madrid",Piso,bj,Valdemarín,True,,
98993984,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/a0/46/1103203000.jpg,PV8346I,50,1990000.0,chalet,sale,400.0,False,5,4,barrio Monteclaro,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,40.4471863,-3.8493189,False,https://www.idealista.com/inmueble/98993984/,12772,"Exclusivo chalet independiente de 400 m² con cuidada parcela de 1.624 m² y piscina propia, en la urbanización Monteclaro. Cerrada y vigilada 24 horas, con Club Social, piscinas, pista de pádel, tenis, pista multideportiva, zona infantil y cafetería. Cercana a colegios (Everest), universidad (Francisco de Vitoria), zona comercial y de ocio. Bien comunicada por transporte público y fácil acceso a carreteras principales. Distribución: PLANTA PRINCIPAL: - Hall de entrada con aseo de cortesía y armario gabanero. - Salón comedor con salida a porche acristalado y jardín con piscina. - Zona de estar-tv. - Cocina office totalmente equipada con entrada de servicio. - Zona de servicio independiente con zona de lavado, dormitorio y baño de servicio. PLANTA SUPERIOR: - Tres dormitorios cada uno de ellos con baño en suite. - Suite principal con baño con bañera y ducha, amplio vestidor, zona de dormitorio acristalada con maravillosas vistas. Gas natural. Aire acondicionado. CONTACTANOS PARA CONOCER CASAS QUE NO TENEMOS PUBLICADAS Esta urbanización pertenece a los términos municipales de Pozuelo de Alarcón, Majadahonda y Boadilla del Monte. Sus ejes de conexión son la M-40, M-500 y M-503. Por supuesto, poseen seguridad y vigilancia 24 horas, transporte público, además de colegios, comercios y club social y deportivo.  En todas encontramos chalets independientes en grandes parcelas arboladas. Muchas de las viviendas han sido reformadas en los últimos años con la llegada de familias jóvenes, que traen un concepto de vida muy agradable.",True,good,False,4975.0,True,True,False,False,"[{'name': 'luxuryType', 'text': 'Lujo'}]",False,False,,,chalet,independantHouse,"Monteclaro, Pozuelo de Alarcón",Casa independiente,,Monteclaro,,,
99907957,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/7e/40/1060996819.jpg,JM180893,37,569000.0,flat,sale,128.0,True,3,2,barrio Sanchinarro,Madrid,Madrid,Hortaleza,es,40.4930859,-3.6616501,False,https://www.idealista.com/inmueble/99907957/,9203,"GILMAR MORALEJA VENDE PISO EN UNA DE LAS MEJORES URBANIZACIONES DE LA ZONA, VENTA INMEDIATA POR CAMBIO DE DOMICILIO, VALORACION MAXIMA DE CALIDAD Y AMPLITUD DE ESPACIOS. El inmueble se compone de un amplio salón, cocina equipada con tendedero, tres dormitorios y dos baños. Todas las habitaciones cuentan con armarios empotrados. Habitación principal en suite y vestidor incluido. La conservación del inmueble es excelente y sus vistas son realmente buenas. Se encuentra dentro de una urbanización privada como conserje, seguridad las 24 horas piscina, jardín y gimnasio El inmueble posee 2 PLAZAS DE GARAGE, 1 de las dos incluida en precio la otra negociable, y trastero individual. Sanchinarro es un área residencial ubicada en el barrio de Valdefuentes, en el distrito de Hortaleza de Madrid. Se comenzó a construir a principios de los años 2000 y está situado al este de la Autovía del Norte (A-1), lindando al oeste con Las Tablas, al este con Valdebebas, al sur con Manoteras y con Virgen del Cortijo y al norte con la urbanización El Encinar de los Reyes, ya perteneciente a Alcobendas. La zona cuenta con comercios de referencia como El Corte Inglés, dos hospitales privados, el Hospital Sanitas - La Moraleja y el Hospital de Madrid Norte – Sanchinarro, así como con acceso cercano a colegios, parques y zonas de ocio y restauración. Está muy bien conectada, tanto por autobús, Metro, Cercanías y Metro ligero. Gilmar cuenta con más de 4.000 viviendas en venta, pisos de segunda mano, pisos nuevos, chalets, villas, primera línea de playa, fincas rústicas… Visite nuestra web y encuentre la mejor inversión inmobiliaria de la mano de los mejores profesionales del sector inmobiliario.",True,good,False,4445.0,True,True,False,True,"[{'name': 'luxuryType', 'text': 'Lujo'}]",False,False,True,True,flat,,"Sanchinarro, Madrid",Piso,1,Sanchinarro,True,,
100522870,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/f8/62/1101631550.jpg,MV4582I,73,3150000.0,flat,sale,395.0,True,6,5,barrio Chueca-Justicia,Madrid,Madrid,Centro,es,40.4286429,-3.6977836,False,https://www.idealista.com/inmueble/100522870/,1414,"Promora Madrid vende piso para reformar de 395 metros en Justicia. Hall de entrada, tres salones, 5 dormitorios principales, 4 cuartos de baño, terraza incluida de 65m2, cocina con zona de servicio completa y portero físico. El piso se encuentra en una de las calles principales de Justicia en una finca clásica. Hall de entrada, tres salones contiguos exteriores y con acceso a una estupenda terraza de 65m2, lo que les proporciona una gran luminosidad. Cinco dormitorios, cuatro baños. La cocina muy amplia con una zona de servicio completa. La finca dispone de servicio de portería. Techos de más de 3m de altura. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA, CONSULTA NUESTRA PÁGINA WEB PARA VER MÁS PROPIEDADES EXCLUSIVAS. Si los barrios de Salamanca, Chamberí o los Jerónimos tienen ese aire señorial y elegante, Justicia lo mantiene pero con toque cosmopolita. Callejear por Barquillo, Argensola, Almirante, o Conde de Xiquena nos hará descubrir boutiques con interiorismos innovadores, talleres de diseñadores, galerías de arte para creadores emergentes, restaurantes, vinotecas, terrazas y clubes de moda. Sin duda, es el área más chic de Madrid, con una emocionante actividad urbanita. Sin olvidar Chueca, el núcleo gay de la capital, donde se halla el mercado de San Antón: un espacio gastronómico trendy, abierto y desenfadado.    Como Frank Gehry ha dicho en más de una ocasión, la arquitectura define el espíritu de un territorio, y en el barrio de Justicia no faltan los edificios emblemáticos. Desde el modernismo empalagoso del Palacio de Longoria, hasta el clasicismo del Museo Romántico o la iglesia de Las Salesas, pasando por construcciones más contemporáneas como la nueva sede del Colegio de Arquitectos de Madrid. Además de contar con piscina, gimnasio y parking, recomendamos visitar su jardín interior donde recientemente se ha abierto el restaurante Bosco de Lobos.   Por si esto fuera poco, a partir de mayo una parte del barrio se incluirá en el Área de Prioridad Residencial, es decir, su entorno será peatonal y el tráfico estará limitado a residentes y transporte público.",True,renew,False,7975.0,True,True,False,True,,False,False,,,flat,,"Chueca-Justicia, Madrid",Piso,3,Chueca-Justicia,True,,
100017563,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/ba/b6/1102082971.jpg,PV8398I,69,2190000.0,chalet,sale,582.0,False,6,5,barrio Somosaguas,Madrid,Pozuelo de Alarcón,Somosaguas,es,40.4242899,-3.7914819,False,https://www.idealista.com/inmueble/100017563/,7469,"Estupenda vivienda independiente de 582 m² con cómoda distribución en una sola planta, y zona de servicio con choco en la planta inferior, en cuidada y arbolada parcela de 5.570 m² ubicada en la prestigiosa urbanización Somosaguas Norte, cerrada y vigilada 24 horas. La vivienda dispone de 6 dormitorios y 4 baños. Cercana a zona comercial y de ocio, bien comunicada por su proximidad a transporte público (autobuses y tren ligero) y fácil acceso a carreteras principales. Distribución: PLANTA PRINCIPAL: - Hall de entrada. - Salón. - Comedor independiente con entrada a cocina office. - Despacho / dormitorio. - Tres dormitorios. - Dos baños completos. - Cocina office con entrada independiente. - Dormitorio y baño con servicio. - Acogedora zona de estar con chimenea. PLANTA INFERIOR: - Apartamento de servicio con dos dormitorios, zona de estar y baño. - Cuarto de lavado-plancha. - Bodega a modo de choco. - Garaje para cuatro coches. EXTERIOR: - Vestuario con baño en el jardín. - Casa de aperos. CONTACTANOS PARA CONOCER CASAS QUE NO TENEMOS PUBLICADAS Somosaguas es una urbanización residencial de lujo a tan sólo 10 kilómetros de Madrid. Cuenta con grandes medidas de seguridad, ya que todo el que vive en ella exige tranquilidad y mucha privacidad. De hecho, residen personalidades públicas del mundo de la cultura, la política y la música.  Dependiente de Pozuelo de Alarcón, Somosaguas está bien comunicada por autobús y metro ligero. Y sobre todo, está rodeada por ese gran pulmón verde que es la Casa de Campo.",True,good,False,3763.0,True,True,False,True,"[{'name': 'luxuryType', 'text': 'Lujo'}]",False,False,True,True,chalet,independantHouse,"Somosaguas, Pozuelo de Alarcón",Casa independiente,,Somosaguas,,,
100522870,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/f8/62/1101631550.jpg,MV4582I,73,3150000.0,flat,sale,395.0,True,6,5,barrio Chueca-Justicia,Madrid,Madrid,Centro,es,40.4286429,-3.6977836,False,https://www.idealista.com/inmueble/100522870/,1414,"Promora Madrid vende piso para reformar de 395 metros en Justicia. Hall de entrada, tres salones, 5 dormitorios principales, 4 cuartos de baño, terraza incluida de 65m2, cocina con zona de servicio completa y portero físico. El piso se encuentra en una de las calles principales de Justicia en una finca clásica. Hall de entrada, tres salones contiguos exteriores y con acceso a una estupenda terraza de 65m2, lo que les proporciona una gran luminosidad. Cinco dormitorios, cuatro baños. La cocina muy amplia con una zona de servicio completa. La finca dispone de servicio de portería. Techos de más de 3m de altura. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA, CONSULTA NUESTRA PÁGINA WEB PARA VER MÁS PROPIEDADES EXCLUSIVAS. Si los barrios de Salamanca, Chamberí o los Jerónimos tienen ese aire señorial y elegante, Justicia lo mantiene pero con toque cosmopolita. Callejear por Barquillo, Argensola, Almirante, o Conde de Xiquena nos hará descubrir boutiques con interiorismos innovadores, talleres de diseñadores, galerías de arte para creadores emergentes, restaurantes, vinotecas, terrazas y clubes de moda. Sin duda, es el área más chic de Madrid, con una emocionante actividad urbanita. Sin olvidar Chueca, el núcleo gay de la capital, donde se halla el mercado de San Antón: un espacio gastronómico trendy, abierto y desenfadado.    Como Frank Gehry ha dicho en más de una ocasión, la arquitectura define el espíritu de un territorio, y en el barrio de Justicia no faltan los edificios emblemáticos. Desde el modernismo empalagoso del Palacio de Longoria, hasta el clasicismo del Museo Romántico o la iglesia de Las Salesas, pasando por construcciones más contemporáneas como la nueva sede del Colegio de Arquitectos de Madrid. Además de contar con piscina, gimnasio y parking, recomendamos visitar su jardín interior donde recientemente se ha abierto el restaurante Bosco de Lobos.   Por si esto fuera poco, a partir de mayo una parte del barrio se incluirá en el Área de Prioridad Residencial, es decir, su entorno será peatonal y el tráfico estará limitado a residentes y transporte público.",True,renew,False,7975.0,True,True,False,True,,False,False,,,flat,,"Chueca-Justicia, Madrid",Piso,3,Chueca-Justicia,True,,
35676968,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/a8/db/602574733.jpg,XV 7066,57,3195000.0,chalet,sale,707.0,False,7,6,Camino Alto,Madrid,La Moraleja,La Moraleja urbanización,es,40.5130702,-3.6190462,False,https://www.idealista.com/inmueble/35676968/,12885,"REA inmobiliaria (91 650 89 37) presenta este chalet independiente situado en la mejor zona de la Moraleja, con un jardín rodeado de árboles centenarios numerosas encinas y total independencia. Se trata de una casa acogedora y familiar articulada en tres plantas conservada y mantenida con muchísimo esmero.  Distribución.: Planta Baja:  Alberga un hall de entrada con un lucernario que brinda luz a toda las zonas, cocina con zona de office, dormitorio de servicio con cuarto de baño, un aseo de cortesía, un salón con dos ambientes y salida a un acogedor porche, comedor independiente y la zona de descanso que alberga en total 4 dormitorios con 3 cuartos de baño. Tres dormitorios que comparten dos cuartos de baño más el principal en suite.  Planta superior: Se sitúa un amplio despacho con salida a una agradable terraza con esplendidas vistas y un gran dormitorio con su cuarto de baño. Planta inferior:  La planta inferior es como una vivienda completa donde se halla una pequeña cocina, una gran sala de estar con zona de comedor, un gran dormitorio con cuarto de baño en suite, un aseo, una amplia sala que puede ser un gimnasio o incluso un cine, un trastero, una espectacular bodega y garaje para dos coches. Por último, destacar la esplendida parcela con un arbolado asentado con piscina privada. Disponemos de otras muchas propiedades similares que no están publicadas en Idealista. Visite nuestra web reainmobiliaria.com La Moraleja es el área residencial de lujo por excelencia de Madrid. Se halla a tan solo 15 minutos del Aeropuerto y 10 minutos del centro de la Ciudad. Está comunicado por autobuses que recorren la zona hasta Plaza Castilla en Madrid, o Alcobendas y San Sebastián de los Reyes. Existen solamente dos tipos de viviendas, bien chalets pareados de lujo dentro de urbanizaciones con vigilancia y grandes zonas comunes que tienen aproximadamente 400 m2 a 600 m2 construidos, o bien casas individuales con parcelas de 10.000m2 a 1.000 m2 dependiendo del área donde se encuentren. La Moraleja está lindando por el sur con el Encinar de los Reyes y por el norte con El Soto de la Moraleja. Es un área que goza de gran seguridad gracias a la seguridad activa de la zona y privilegiada situación. Las parcelas cuentan con numerosas encinas centenarias y los jardines están muy consolidados gracias a que esta área se urbanizó en los años 60 y por tanto la zona goza en la actualidad de gran solera. Prácticamente no quedan parcelas libres para construir, o bien se compra una casa y se reforma o bien se tira la casa si es muy antigua y se construye con los nuevos estándares construcción. En los últimos 5 años se han procedido a reformar y construir muchas casas antiguas de los años 60 convertidas ahora en grandes casas que están ahora en la vanguardia de la construcción actual.",True,good,False,4519.0,True,True,True,True,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Lujo'}]",False,False,True,True,chalet,independantHouse,"La Moraleja urbanización, La Moraleja",Casa independiente en Camino Alto,,,,,
